,Year, Total
5287,2015-06-24,12.91
5288,2015-06-25,12.91
5289,2015-06-26,12.91
5290,2015-06-27,12.91
5291,2015-06-28,12.91
5292,2015-06-29,12.91
5293,2015-06-30,12.91
5294,2015-07-01,12.91
5295,2015-07-02,12.91
5296,2015-07-03,12.91
5297,2015-07-04,12.91
5298,2015-07-05,12.91
5299,2015-07-06,12.91
5300,2015-07-07,12.91
5301,2015-07-08,12.91
5302,2015-07-09,12.91
5303,2015-07-10,12.91
5304,2015-07-11,12.91
5305,2015-07-12,12.91
5306,2015-07-13,12.91
5307,2015-07-14,12.91
5308,2015-07-15,12.91
5309,2015-07-16,12.91
5310,2015-07-17,12.91
5311,2015-07-18,12.91
5312,2015-07-19,12.91
5313,2015-07-20,12.91
5314,2015-07-21,12.91
5315,2015-07-22,12.91
5316,2015-07-23,12.91
5317,2015-07-24,12.91
5318,2015-07-25,12.91
5319,2015-07-26,12.91
5320,2015-07-27,12.91
5321,2015-07-28,12.91
5322,2015-07-29,12.91
5323,2015-07-30,12.91
5324,2015-07-31,12.91
5325,2015-08-01,12.91
5326,2015-08-02,12.91
5327,2015-08-03,12.91
5328,2015-08-04,12.91
5329,2015-08-05,12.91
5330,2015-08-06,12.91
5331,2015-08-07,12.91
5332,2015-08-08,12.91
5333,2015-08-09,12.91
5334,2015-08-10,12.91
5335,2015-08-11,12.91
5336,2015-08-12,12.91
5337,2015-08-13,12.91
5338,2015-08-14,12.91
5339,2015-08-15,12.91
5340,2015-08-16,12.91
5341,2015-08-17,12.91
5342,2015-08-18,12.91
5343,2015-08-19,12.91
5344,2015-08-20,12.91
5345,2015-08-21,12.91
5346,2015-08-22,12.91
5347,2015-08-23,12.91
5348,2015-08-24,12.91
5349,2015-08-25,12.91
5350,2015-08-26,12.91
5351,2015-08-27,12.91
5352,2015-08-28,12.91
5353,2015-08-29,12.91
5354,2015-08-30,12.91
5355,2015-08-31,12.91
5356,2015-09-01,12.91
5357,2015-09-02,12.91
5358,2015-09-03,12.91
5359,2015-09-04,12.91
5360,2015-09-05,12.91
5361,2015-09-06,12.91
5362,2015-09-07,12.91
5363,2015-09-08,12.91
5364,2015-09-09,12.91
5365,2015-09-10,12.91
5366,2015-09-11,12.91
5367,2015-09-12,12.91
5368,2015-09-13,12.91
5369,2015-09-14,12.91
5370,2015-09-15,12.91
5371,2015-09-16,12.91
5372,2015-09-17,12.91
5373,2015-09-18,12.91
5374,2015-09-19,12.91
5375,2015-09-20,12.91
5376,2015-09-21,12.91
5377,2015-09-22,12.91
5378,2015-09-23,12.91
5379,2015-09-24,12.91
5380,2015-09-25,12.91
5381,2015-09-26,12.91
5382,2015-09-27,12.91
5383,2015-09-28,12.91
5384,2015-09-29,12.91
5385,2015-09-30,12.91
5386,2015-10-01,12.91
5387,2015-10-02,12.91
5388,2015-10-03,12.91
5389,2015-10-04,12.91
5390,2015-10-05,12.91
5391,2015-10-06,12.91
5392,2015-10-07,12.91
5393,2015-10-08,12.91
5394,2015-10-09,12.91
5395,2015-10-10,12.91
5396,2015-10-11,12.91
5397,2015-10-12,12.91
5398,2015-10-13,12.91
5399,2015-10-14,12.91
5400,2015-10-15,12.91
5401,2015-10-16,12.91
5402,2015-10-17,12.91
5403,2015-10-18,12.91
5404,2015-10-19,12.91
5405,2015-10-20,12.91
5406,2015-10-21,12.91
5407,2015-10-22,12.91
5408,2015-10-23,12.91
5409,2015-10-24,12.91
5410,2015-10-25,12.91
5411,2015-10-26,12.91
5412,2015-10-27,12.91
5413,2015-10-28,12.91
5414,2015-10-29,12.91
5415,2015-10-30,12.91
5416,2015-10-31,12.91
5417,2015-11-01,12.91
5418,2015-11-02,12.91
5419,2015-11-03,12.91
5420,2015-11-04,12.91
5421,2015-11-05,12.91
5422,2015-11-06,12.91
5423,2015-11-07,12.91
5424,2015-11-08,12.91
5425,2015-11-09,12.91
5426,2015-11-10,12.91
5427,2015-11-11,12.91
5428,2015-11-12,12.91
5429,2015-11-13,12.91
5430,2015-11-14,12.91
5431,2015-11-15,12.91
5432,2015-11-16,12.91
5433,2015-11-17,12.91
5434,2015-11-18,12.91
5435,2015-11-19,12.91
5436,2015-11-20,12.91
5437,2015-11-21,12.91
5438,2015-11-22,12.91
5439,2015-11-23,12.91
5440,2015-11-24,12.91
5441,2015-11-25,12.91
5442,2015-11-26,12.91
5443,2015-11-27,12.91
5444,2015-11-28,12.91
5445,2015-11-29,12.91
5446,2015-11-30,12.91
5447,2015-12-01,12.91
5448,2015-12-02,12.91
5449,2015-12-03,12.91
5450,2015-12-04,12.91
5451,2015-12-05,12.91
5452,2015-12-06,12.91
5453,2015-12-07,12.91
5454,2015-12-08,12.91
5455,2015-12-09,12.91
5456,2015-12-10,12.91
5457,2015-12-11,12.91
5458,2015-12-12,12.91
5459,2015-12-13,12.91
5460,2015-12-14,12.91
5461,2015-12-15,12.91
5462,2015-12-16,12.91
5463,2015-12-17,12.91
5464,2015-12-18,12.91
5465,2015-12-19,12.91
5466,2015-12-20,12.91
5467,2015-12-21,12.91
5468,2015-12-22,12.91
5469,2015-12-23,12.91
5470,2015-12-24,12.91
5471,2015-12-25,12.91
5472,2015-12-26,12.91
5473,2015-12-27,12.91
5474,2015-12-28,12.91
5475,2015-12-29,12.91
5476,2015-12-30,12.91
5477,2015-12-31,12.91
5478,2016-01-01,5.38
5479,2016-01-02,5.38
5480,2016-01-03,5.38
5481,2016-01-04,5.38
5482,2016-01-05,5.38
5483,2016-01-06,5.38
5484,2016-01-07,5.38
5485,2016-01-08,5.38
5486,2016-01-09,5.38
5487,2016-01-10,5.38
5488,2016-01-11,5.38
5489,2016-01-12,5.38
5490,2016-01-13,5.38
5491,2016-01-14,5.38
5492,2016-01-15,5.38
5493,2016-01-16,5.38
5494,2016-01-17,5.38
5495,2016-01-18,5.38
5496,2016-01-19,5.38
5497,2016-01-20,5.38
5498,2016-01-21,5.38
5499,2016-01-22,5.38
5500,2016-01-23,5.38
5501,2016-01-24,5.38
5502,2016-01-25,5.38
5503,2016-01-26,5.38
5504,2016-01-27,5.38
5505,2016-01-28,5.38
5506,2016-01-29,5.38
5507,2016-01-30,5.38
5508,2016-01-31,5.38
5509,2016-02-01,5.38
5510,2016-02-02,5.38
5511,2016-02-03,5.38
5512,2016-02-04,5.38
5513,2016-02-05,5.38
5514,2016-02-06,5.38
5515,2016-02-07,5.38
5516,2016-02-08,5.38
5517,2016-02-09,5.38
5518,2016-02-10,5.38
5519,2016-02-11,5.38
5520,2016-02-12,5.38
5521,2016-02-13,5.38
5522,2016-02-14,5.38
5523,2016-02-15,5.38
5524,2016-02-16,5.38
5525,2016-02-17,5.38
5526,2016-02-18,5.38
5527,2016-02-19,5.38
5528,2016-02-20,5.38
5529,2016-02-21,5.38
5530,2016-02-22,5.38
5531,2016-02-23,5.38
5532,2016-02-24,5.38
5533,2016-02-25,5.38
5534,2016-02-26,5.38
5535,2016-02-27,5.38
5536,2016-02-28,5.38
5537,2016-02-29,5.38
5538,2016-03-01,5.38
5539,2016-03-02,5.38
5540,2016-03-03,5.38
5541,2016-03-04,5.38
5542,2016-03-05,5.38
5543,2016-03-06,5.38
5544,2016-03-07,5.38
5545,2016-03-08,5.38
5546,2016-03-09,5.38
5547,2016-03-10,5.38
5548,2016-03-11,5.38
5549,2016-03-12,5.38
5550,2016-03-13,5.38
5551,2016-03-14,5.38
5552,2016-03-15,5.38
5553,2016-03-16,5.38
5554,2016-03-17,5.38
5555,2016-03-18,5.38
5556,2016-03-19,5.38
5557,2016-03-20,5.38
5558,2016-03-21,5.38
5559,2016-03-22,5.38
5560,2016-03-23,5.38
5561,2016-03-24,5.38
5562,2016-03-25,5.38
5563,2016-03-26,5.38
5564,2016-03-27,5.38
5565,2016-03-28,5.38
5566,2016-03-29,5.38
5567,2016-03-30,5.38
5568,2016-03-31,5.38
5569,2016-04-01,5.38
5570,2016-04-02,5.38
5571,2016-04-03,5.38
5572,2016-04-04,5.38
5573,2016-04-05,5.38
5574,2016-04-06,5.38
5575,2016-04-07,5.38
5576,2016-04-08,5.38
5577,2016-04-09,5.38
5578,2016-04-10,5.38
5579,2016-04-11,5.38
5580,2016-04-12,5.38
5581,2016-04-13,5.38
5582,2016-04-14,5.38
5583,2016-04-15,5.38
5584,2016-04-16,5.38
5585,2016-04-17,5.38
5586,2016-04-18,5.38
5587,2016-04-19,5.38
5588,2016-04-20,5.38
5589,2016-04-21,5.38
5590,2016-04-22,5.38
5591,2016-04-23,5.38
5592,2016-04-24,5.38
5593,2016-04-25,5.38
5594,2016-04-26,5.38
5595,2016-04-27,5.38
5596,2016-04-28,5.38
5597,2016-04-29,5.38
5598,2016-04-30,5.38
5599,2016-05-01,5.38
5600,2016-05-02,5.38
5601,2016-05-03,5.38
5602,2016-05-04,5.38
5603,2016-05-05,5.38
5604,2016-05-06,5.38
5605,2016-05-07,5.38
5606,2016-05-08,5.38
5607,2016-05-09,5.38
5608,2016-05-10,5.38
5609,2016-05-11,5.38
5610,2016-05-12,5.38
5611,2016-05-13,5.38
5612,2016-05-14,5.38
5613,2016-05-15,5.38
5614,2016-05-16,5.38
5615,2016-05-17,5.38
5616,2016-05-18,5.38
5617,2016-05-19,5.38
5618,2016-05-20,5.38
5619,2016-05-21,5.38
5620,2016-05-22,5.38
5621,2016-05-23,5.38
5622,2016-05-24,5.38
5623,2016-05-25,5.38
5624,2016-05-26,5.38
5625,2016-05-27,5.38
5626,2016-05-28,5.38
5627,2016-05-29,5.38
5628,2016-05-30,5.38
5629,2016-05-31,5.38
5630,2016-06-01,5.38
5631,2016-06-02,5.38
5632,2016-06-03,5.38
5633,2016-06-04,5.38
5634,2016-06-05,5.38
5635,2016-06-06,5.38
5636,2016-06-07,5.38
5637,2016-06-08,5.38
5638,2016-06-09,5.38
5639,2016-06-10,5.38
5640,2016-06-11,5.38
5641,2016-06-12,5.38
5642,2016-06-13,5.38
5643,2016-06-14,5.38
5644,2016-06-15,5.38
5645,2016-06-16,5.38
5646,2016-06-17,5.38
5647,2016-06-18,5.38
5648,2016-06-19,5.38
5649,2016-06-20,5.38
5650,2016-06-21,5.38
5651,2016-06-22,5.38
5652,2016-06-23,5.38
5653,2016-06-24,5.38
5654,2016-06-25,5.38
5655,2016-06-26,5.38
5656,2016-06-27,5.38
5657,2016-06-28,5.38
5658,2016-06-29,5.38
5659,2016-06-30,5.38
5660,2016-07-01,5.38
5661,2016-07-02,5.38
5662,2016-07-03,5.38
5663,2016-07-04,5.38
5664,2016-07-05,5.38
5665,2016-07-06,5.38
5666,2016-07-07,5.38
5667,2016-07-08,5.38
5668,2016-07-09,5.38
5669,2016-07-10,5.38
5670,2016-07-11,5.38
5671,2016-07-12,5.38
5672,2016-07-13,5.38
5673,2016-07-14,5.38
5674,2016-07-15,5.38
5675,2016-07-16,5.38
5676,2016-07-17,5.38
5677,2016-07-18,5.38
5678,2016-07-19,5.38
5679,2016-07-20,5.38
5680,2016-07-21,5.38
5681,2016-07-22,5.38
5682,2016-07-23,5.38
5683,2016-07-24,5.38
5684,2016-07-25,5.38
5685,2016-07-26,5.38
5686,2016-07-27,5.38
5687,2016-07-28,5.38
5688,2016-07-29,5.38
5689,2016-07-30,5.38
5690,2016-07-31,5.38
5691,2016-08-01,5.38
5692,2016-08-02,5.38
5693,2016-08-03,5.38
5694,2016-08-04,5.38
5695,2016-08-05,5.38
5696,2016-08-06,5.38
5697,2016-08-07,5.38
5698,2016-08-08,5.38
5699,2016-08-09,5.38
5700,2016-08-10,5.38
5701,2016-08-11,5.38
5702,2016-08-12,5.38
5703,2016-08-13,5.38
5704,2016-08-14,5.38
5705,2016-08-15,5.38
5706,2016-08-16,5.38
5707,2016-08-17,5.38
5708,2016-08-18,5.38
5709,2016-08-19,5.38
5710,2016-08-20,5.38
5711,2016-08-21,5.38
5712,2016-08-22,5.38
5713,2016-08-23,5.38
5714,2016-08-24,5.38
5715,2016-08-25,5.38
5716,2016-08-26,5.38
5717,2016-08-27,5.38
5718,2016-08-28,5.38
5719,2016-08-29,5.38
5720,2016-08-30,5.38
5721,2016-08-31,5.38
5722,2016-09-01,5.38
5723,2016-09-02,5.38
5724,2016-09-03,5.38
5725,2016-09-04,5.38
5726,2016-09-05,5.38
5727,2016-09-06,5.38
5728,2016-09-07,5.38
5729,2016-09-08,5.38
5730,2016-09-09,5.38
5731,2016-09-10,5.38
5732,2016-09-11,5.38
5733,2016-09-12,5.38
5734,2016-09-13,5.38
5735,2016-09-14,5.38
5736,2016-09-15,5.38
5737,2016-09-16,5.38
5738,2016-09-17,5.38
5739,2016-09-18,5.38
5740,2016-09-19,5.38
5741,2016-09-20,5.38
5742,2016-09-21,5.38
5743,2016-09-22,5.38
5744,2016-09-23,5.38
5745,2016-09-24,5.38
5746,2016-09-25,5.38
5747,2016-09-26,5.38
5748,2016-09-27,5.38
5749,2016-09-28,5.38
5750,2016-09-29,5.38
5751,2016-09-30,5.38
5752,2016-10-01,5.38
5753,2016-10-02,5.38
5754,2016-10-03,5.38
5755,2016-10-04,5.38
5756,2016-10-05,5.38
5757,2016-10-06,5.38
5758,2016-10-07,5.38
5759,2016-10-08,5.38
5760,2016-10-09,5.38
5761,2016-10-10,5.38
5762,2016-10-11,5.38
5763,2016-10-12,5.38
5764,2016-10-13,5.38
5765,2016-10-14,5.38
5766,2016-10-15,5.38
5767,2016-10-16,5.38
5768,2016-10-17,5.38
5769,2016-10-18,5.38
5770,2016-10-19,5.38
5771,2016-10-20,5.38
5772,2016-10-21,5.38
5773,2016-10-22,5.38
5774,2016-10-23,5.38
5775,2016-10-24,5.38
5776,2016-10-25,5.38
5777,2016-10-26,5.38
5778,2016-10-27,5.38
5779,2016-10-28,5.38
5780,2016-10-29,5.38
5781,2016-10-30,5.38
5782,2016-10-31,5.38
5783,2016-11-01,5.38
5784,2016-11-02,5.38
5785,2016-11-03,5.38
5786,2016-11-04,5.38
5787,2016-11-05,5.38
5788,2016-11-06,5.38
5789,2016-11-07,5.38
5790,2016-11-08,5.38
5791,2016-11-09,5.38
5792,2016-11-10,5.38
5793,2016-11-11,5.38
5794,2016-11-12,5.38
5795,2016-11-13,5.38
5796,2016-11-14,5.38
5797,2016-11-15,5.38
5798,2016-11-16,5.38
5799,2016-11-17,5.38
5800,2016-11-18,5.38
5801,2016-11-19,5.38
5802,2016-11-20,5.38
5803,2016-11-21,5.38
5804,2016-11-22,5.38
5805,2016-11-23,5.38
5806,2016-11-24,5.38
5807,2016-11-25,5.38
5808,2016-11-26,5.38
5809,2016-11-27,5.38
5810,2016-11-28,5.38
5811,2016-11-29,5.38
5812,2016-11-30,5.38
5813,2016-12-01,5.38
5814,2016-12-02,5.38
5815,2016-12-03,5.38
5816,2016-12-04,5.38
5817,2016-12-05,5.38
5818,2016-12-06,5.38
5819,2016-12-07,5.38
5820,2016-12-08,5.38
5821,2016-12-09,5.38
5822,2016-12-10,5.38
5823,2016-12-11,5.38
5824,2016-12-12,5.38
5825,2016-12-13,5.38
5826,2016-12-14,5.38
5827,2016-12-15,5.38
5828,2016-12-16,5.38
5829,2016-12-17,5.38
5830,2016-12-18,5.38
5831,2016-12-19,5.38
5832,2016-12-20,5.38
5833,2016-12-21,5.38
5834,2016-12-22,5.38
5835,2016-12-23,5.38
5836,2016-12-24,5.38
5837,2016-12-25,5.38
5838,2016-12-26,5.38
5839,2016-12-27,5.38
5840,2016-12-28,5.38
5841,2016-12-29,5.38
5842,2016-12-30,5.38
5843,2016-12-31,5.38
5844,2017-01-01,2.52
5845,2017-01-02,2.52
5846,2017-01-03,2.52
5847,2017-01-04,2.52
5848,2017-01-05,2.52
5849,2017-01-06,2.52
5850,2017-01-07,2.52
5851,2017-01-08,2.52
5852,2017-01-09,2.52
5853,2017-01-10,2.52
5854,2017-01-11,2.52
5855,2017-01-12,2.52
5856,2017-01-13,2.52
5857,2017-01-14,2.52
5858,2017-01-15,2.52
5859,2017-01-16,2.52
5860,2017-01-17,2.52
5861,2017-01-18,2.52
5862,2017-01-19,2.52
5863,2017-01-20,2.52
5864,2017-01-21,2.52
5865,2017-01-22,2.52
5866,2017-01-23,2.52
5867,2017-01-24,2.52
5868,2017-01-25,2.52
5869,2017-01-26,2.52
5870,2017-01-27,2.52
5871,2017-01-28,2.52
5872,2017-01-29,2.52
5873,2017-01-30,2.52
5874,2017-01-31,2.52
5875,2017-02-01,2.52
5876,2017-02-02,2.52
5877,2017-02-03,2.52
5878,2017-02-04,2.52
5879,2017-02-05,2.52
5880,2017-02-06,2.52
5881,2017-02-07,2.52
5882,2017-02-08,2.52
5883,2017-02-09,2.52
5884,2017-02-10,2.52
5885,2017-02-11,2.52
5886,2017-02-12,2.52
5887,2017-02-13,2.52
5888,2017-02-14,2.52
5889,2017-02-15,2.52
5890,2017-02-16,2.52
5891,2017-02-17,2.52
5892,2017-02-18,2.52
5893,2017-02-19,2.52
5894,2017-02-20,2.52
5895,2017-02-21,2.52
5896,2017-02-22,2.52
5897,2017-02-23,2.52
5898,2017-02-24,2.52
5899,2017-02-25,2.52
5900,2017-02-26,2.52
5901,2017-02-27,2.52
5902,2017-02-28,2.52
5903,2017-03-01,2.52
5904,2017-03-02,2.52
5905,2017-03-03,2.52
5906,2017-03-04,2.52
5907,2017-03-05,2.52
5908,2017-03-06,2.52
5909,2017-03-07,2.52
5910,2017-03-08,2.52
5911,2017-03-09,2.52
5912,2017-03-10,2.52
5913,2017-03-11,2.52
5914,2017-03-12,2.52
5915,2017-03-13,2.52
5916,2017-03-14,2.52
5917,2017-03-15,2.52
5918,2017-03-16,2.52
5919,2017-03-17,2.52
5920,2017-03-18,2.52
5921,2017-03-19,2.52
5922,2017-03-20,2.52
5923,2017-03-21,2.52
5924,2017-03-22,2.52
5925,2017-03-23,2.52
5926,2017-03-24,2.52
5927,2017-03-25,2.52
5928,2017-03-26,2.52
5929,2017-03-27,2.52
5930,2017-03-28,2.52
5931,2017-03-29,2.52
5932,2017-03-30,2.52
5933,2017-03-31,2.52
5934,2017-04-01,2.52
5935,2017-04-02,2.52
5936,2017-04-03,2.52
5937,2017-04-04,2.52
5938,2017-04-05,2.52
5939,2017-04-06,2.52
5940,2017-04-07,2.52
5941,2017-04-08,2.52
5942,2017-04-09,2.52
5943,2017-04-10,2.52
5944,2017-04-11,2.52
5945,2017-04-12,2.52
5946,2017-04-13,2.52
5947,2017-04-14,2.52
5948,2017-04-15,2.52
5949,2017-04-16,2.52
5950,2017-04-17,2.52
5951,2017-04-18,2.52
5952,2017-04-19,2.52
5953,2017-04-20,2.52
5954,2017-04-21,2.52
5955,2017-04-22,2.52
5956,2017-04-23,2.52
5957,2017-04-24,2.52
5958,2017-04-25,2.52
5959,2017-04-26,2.52
5960,2017-04-27,2.52
5961,2017-04-28,2.52
5962,2017-04-29,2.52
5963,2017-04-30,2.52
5964,2017-05-01,2.52
5965,2017-05-02,2.52
5966,2017-05-03,2.52
5967,2017-05-04,2.52
5968,2017-05-05,2.52
5969,2017-05-06,2.52
5970,2017-05-07,2.52
5971,2017-05-08,2.52
5972,2017-05-09,2.52
5973,2017-05-10,2.52
5974,2017-05-11,2.52
5975,2017-05-12,2.52
5976,2017-05-13,2.52
5977,2017-05-14,2.52
5978,2017-05-15,2.52
5979,2017-05-16,2.52
5980,2017-05-17,2.52
5981,2017-05-18,2.52
5982,2017-05-19,2.52
5983,2017-05-20,2.52
5984,2017-05-21,2.52
5985,2017-05-22,2.52
5986,2017-05-23,2.52
5987,2017-05-24,2.52
5988,2017-05-25,2.52
5989,2017-05-26,2.52
5990,2017-05-27,2.52
5991,2017-05-28,2.52
5992,2017-05-29,2.52
5993,2017-05-30,2.52
5994,2017-05-31,2.52
5995,2017-06-01,2.52
5996,2017-06-02,2.52
5997,2017-06-03,2.52
5998,2017-06-04,2.52
5999,2017-06-05,2.52
6000,2017-06-06,2.52
6001,2017-06-07,2.52
6002,2017-06-08,2.52
6003,2017-06-09,2.52
6004,2017-06-10,2.52
6005,2017-06-11,2.52
6006,2017-06-12,2.52
6007,2017-06-13,2.52
6008,2017-06-14,2.52
6009,2017-06-15,2.52
6010,2017-06-16,2.52
6011,2017-06-17,2.52
6012,2017-06-18,2.52
6013,2017-06-19,2.52
6014,2017-06-20,2.52
6015,2017-06-21,2.52
6016,2017-06-22,2.52
6017,2017-06-23,2.52
6018,2017-06-24,2.52
6019,2017-06-25,2.52
6020,2017-06-26,2.52
6021,2017-06-27,2.52
6022,2017-06-28,2.52
6023,2017-06-29,2.52
6024,2017-06-30,2.52
6025,2017-07-01,2.52
6026,2017-07-02,2.52
6027,2017-07-03,2.52
6028,2017-07-04,2.52
6029,2017-07-05,2.52
6030,2017-07-06,2.52
6031,2017-07-07,2.52
6032,2017-07-08,2.52
6033,2017-07-09,2.52
6034,2017-07-10,2.52
6035,2017-07-11,2.52
6036,2017-07-12,2.52
6037,2017-07-13,2.52
6038,2017-07-14,2.52
6039,2017-07-15,2.52
6040,2017-07-16,2.52
6041,2017-07-17,2.52
6042,2017-07-18,2.52
6043,2017-07-19,2.52
6044,2017-07-20,2.52
6045,2017-07-21,2.52
6046,2017-07-22,2.52
6047,2017-07-23,2.52
6048,2017-07-24,2.52
6049,2017-07-25,2.52
6050,2017-07-26,2.52
6051,2017-07-27,2.52
6052,2017-07-28,2.52
6053,2017-07-29,2.52
6054,2017-07-30,2.52
6055,2017-07-31,2.52
6056,2017-08-01,2.52
6057,2017-08-02,2.52
6058,2017-08-03,2.52
6059,2017-08-04,2.52
6060,2017-08-05,2.52
6061,2017-08-06,2.52
6062,2017-08-07,2.52
6063,2017-08-08,2.52
6064,2017-08-09,2.52
6065,2017-08-10,2.52
6066,2017-08-11,2.52
6067,2017-08-12,2.52
6068,2017-08-13,2.52
6069,2017-08-14,2.52
6070,2017-08-15,2.52
6071,2017-08-16,2.52
6072,2017-08-17,2.52
6073,2017-08-18,2.52
6074,2017-08-19,2.52
6075,2017-08-20,2.52
6076,2017-08-21,2.52
6077,2017-08-22,2.52
6078,2017-08-23,2.52
6079,2017-08-24,2.52
6080,2017-08-25,2.52
6081,2017-08-26,2.52
6082,2017-08-27,2.52
6083,2017-08-28,2.52
6084,2017-08-29,2.52
6085,2017-08-30,2.52
6086,2017-08-31,2.52
6087,2017-09-01,2.52
6088,2017-09-02,2.52
6089,2017-09-03,2.52
6090,2017-09-04,2.52
6091,2017-09-05,2.52
6092,2017-09-06,2.52
6093,2017-09-07,2.52
6094,2017-09-08,2.52
6095,2017-09-09,2.52
6096,2017-09-10,2.52
6097,2017-09-11,2.52
6098,2017-09-12,2.52
6099,2017-09-13,2.52
6100,2017-09-14,2.52
6101,2017-09-15,2.52
6102,2017-09-16,2.52
6103,2017-09-17,2.52
6104,2017-09-18,2.52
6105,2017-09-19,2.52
6106,2017-09-20,2.52
6107,2017-09-21,2.52
6108,2017-09-22,2.52
6109,2017-09-23,2.52
6110,2017-09-24,2.52
6111,2017-09-25,2.52
6112,2017-09-26,2.52
6113,2017-09-27,2.52
6114,2017-09-28,2.52
6115,2017-09-29,2.52
6116,2017-09-30,2.52
6117,2017-10-01,2.52
6118,2017-10-02,2.52
6119,2017-10-03,2.52
6120,2017-10-04,2.52
6121,2017-10-05,2.52
6122,2017-10-06,2.52
6123,2017-10-07,2.52
6124,2017-10-08,2.52
6125,2017-10-09,2.52
6126,2017-10-10,2.52
6127,2017-10-11,2.52
6128,2017-10-12,2.52
6129,2017-10-13,2.52
6130,2017-10-14,2.52
6131,2017-10-15,2.52
6132,2017-10-16,2.52
6133,2017-10-17,2.52
6134,2017-10-18,2.52
6135,2017-10-19,2.52
6136,2017-10-20,2.52
6137,2017-10-21,2.52
6138,2017-10-22,2.52
6139,2017-10-23,2.52
6140,2017-10-24,2.52
6141,2017-10-25,2.52
6142,2017-10-26,2.52
6143,2017-10-27,2.52
6144,2017-10-28,2.52
6145,2017-10-29,2.52
6146,2017-10-30,2.52
6147,2017-10-31,2.52
6148,2017-11-01,2.52
6149,2017-11-02,2.52
6150,2017-11-03,2.52
6151,2017-11-04,2.52
6152,2017-11-05,2.52
6153,2017-11-06,2.52
6154,2017-11-07,2.52
6155,2017-11-08,2.52
6156,2017-11-09,2.52
6157,2017-11-10,2.52
6158,2017-11-11,2.52
6159,2017-11-12,2.52
6160,2017-11-13,2.52
6161,2017-11-14,2.52
6162,2017-11-15,2.52
6163,2017-11-16,2.52
6164,2017-11-17,2.52
6165,2017-11-18,2.52
6166,2017-11-19,2.52
6167,2017-11-20,2.52
6168,2017-11-21,2.52
6169,2017-11-22,2.52
6170,2017-11-23,2.52
6171,2017-11-24,2.52
6172,2017-11-25,2.52
6173,2017-11-26,2.52
6174,2017-11-27,2.52
6175,2017-11-28,2.52
6176,2017-11-29,2.52
6177,2017-11-30,2.52
6178,2017-12-01,2.52
6179,2017-12-02,2.52
6180,2017-12-03,2.52
6181,2017-12-04,2.52
6182,2017-12-05,2.52
6183,2017-12-06,2.52
6184,2017-12-07,2.52
6185,2017-12-08,2.52
6186,2017-12-09,2.52
6187,2017-12-10,2.52
6188,2017-12-11,2.52
6189,2017-12-12,2.52
6190,2017-12-13,2.52
6191,2017-12-14,2.52
6192,2017-12-15,2.52
6193,2017-12-16,2.52
6194,2017-12-17,2.52
6195,2017-12-18,2.52
6196,2017-12-19,2.52
6197,2017-12-20,2.52
6198,2017-12-21,2.52
6199,2017-12-22,2.52
6200,2017-12-23,2.52
6201,2017-12-24,2.52
6202,2017-12-25,2.52
6203,2017-12-26,2.52
6204,2017-12-27,2.52
6205,2017-12-28,2.52
6206,2017-12-29,2.52
6207,2017-12-30,2.52
6208,2017-12-31,2.52
6209,2018-01-01,4.27
6210,2018-01-02,4.27
6211,2018-01-03,4.27
6212,2018-01-04,4.27
6213,2018-01-05,4.27
6214,2018-01-06,4.27
6215,2018-01-07,4.27
6216,2018-01-08,4.27
6217,2018-01-09,4.27
6218,2018-01-10,4.27
6219,2018-01-11,4.27
6220,2018-01-12,4.27
6221,2018-01-13,4.27
6222,2018-01-14,4.27
6223,2018-01-15,4.27
6224,2018-01-16,4.27
6225,2018-01-17,4.27
6226,2018-01-18,4.27
6227,2018-01-19,4.27
6228,2018-01-20,4.27
6229,2018-01-21,4.27
6230,2018-01-22,4.27
6231,2018-01-23,4.27
6232,2018-01-24,4.27
6233,2018-01-25,4.27
6234,2018-01-26,4.27
6235,2018-01-27,4.27
6236,2018-01-28,4.27
6237,2018-01-29,4.27
6238,2018-01-30,4.27
6239,2018-01-31,4.27
6240,2018-02-01,4.27
6241,2018-02-02,4.27
6242,2018-02-03,4.27
6243,2018-02-04,4.27
6244,2018-02-05,4.27
6245,2018-02-06,4.27
6246,2018-02-07,4.27
6247,2018-02-08,4.27
6248,2018-02-09,4.27
6249,2018-02-10,4.27
6250,2018-02-11,4.27
6251,2018-02-12,4.27
6252,2018-02-13,4.27
6253,2018-02-14,4.27
6254,2018-02-15,4.27
6255,2018-02-16,4.27
6256,2018-02-17,4.27
6257,2018-02-18,4.27
6258,2018-02-19,4.27
6259,2018-02-20,4.27
6260,2018-02-21,4.27
6261,2018-02-22,4.27
6262,2018-02-23,4.27
6263,2018-02-24,4.27
6264,2018-02-25,4.27
6265,2018-02-26,4.27
6266,2018-02-27,4.27
6267,2018-02-28,4.27
6268,2018-03-01,4.27
6269,2018-03-02,4.27
6270,2018-03-03,4.27
6271,2018-03-04,4.27
6272,2018-03-05,4.27
6273,2018-03-06,4.27
6274,2018-03-07,4.27
6275,2018-03-08,4.27
6276,2018-03-09,4.27
6277,2018-03-10,4.27
6278,2018-03-11,4.27
6279,2018-03-12,4.27
6280,2018-03-13,4.27
6281,2018-03-14,4.27
6282,2018-03-15,4.27
6283,2018-03-16,4.27
6284,2018-03-17,4.27
6285,2018-03-18,4.27
